"cover_class","PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","NDVI","cc","cti","elev","esp6_14","esp6_15","gsri","hillshade","ndvi_dur_14","ndvi_dur_15","ndvi_ti_14","ndvi_ti_15","precip_14","precip_15","slope","Year","ndvi_dur","ndvi_ti","sum_precip","cc_std","cti_std","elev_std","gsri_std","hillshade_std","ndvi_ti_std","sum_precip_std","slope_std","class_name","Biomass","Gforb","Ggrass","Gshrub"
"2","153.2015-08-18",153,2015-08-18,46.60326,-113.90753,5.589,0.74,4.861,5454,0,6.38373312012642,1343.54922704804,2,2,593809.541531849,230.714981507133,255.92500359171,302.139388641309,27.8513076066924,26.7643488890967,152.245934109333,114.222197938312,6.95118573366587,2015,302.139388641309,26.7643488890967,114.222197938312,-0.976199677982254,0.0766486932785032,-0.468128776264231,0.616075597176195,0.652364134490251,-0.396051065969532,-0.981024230442841,-0.93038256844634,"Dry Forest (Burn >15)",19.5105004964491,12.2666666666667,1.05333333333333,6.19050049644911
"3","154.2015-08-18",154,2015-08-18,46.60359,-113.90408,20.071,13.55,83.032,5449,29.7687564273417,5.79946266758449,1357.79514656335,3,3,557644.318995074,204.206861315888,253.817891537784,272.398134846225,30.9221546431269,27.3584626871396,154.027333237866,114.703578442979,6.93136105499968,2015,272.398134846225,27.3584626871396,114.703578442979,0.544146884964532,-0.264094794154023,-0.425249579562823,-0.0394857691088969,-0.313827409893212,-0.347985142286854,-0.96136348977336,-0.932564502289627,"Grass/Shrub/Open Woodland",174.868573488721,36.2,23.2533333333333,115.415240155387
"1","16.2015-07-23",16,2015-07-23,46.46618,-113.84541,0,0,149.806,7202,30.2480879964549,6.43317283517711,1981.85131491625,1,1,503689.781504617,188.489046366093,-826.716617355166,288.337811421176,24.046020877559,45.3371994751833,181.467640502864,135.87742621608,18.1875088776657,2015,288.337811421176,45.3371994751833,135.87742621608,0.568627252674613,0.10548167781632,1.45311475955712,-1.01751128183891,-0.886724310582979,1.10655874006667,-0.0965724855555115,0.306303995548947,"Mesic Forest (Burn >15)",329.944644218052,44.36,0,285.584644218051
"2","161.2014-08-04",161,2014-08-04,46.82724,-113.94535,0,14.416,34.247,6305,54.5721739198787,5.3077225184036,1231.33379198107,2,2,490821.24584832,175.375211382705,-736.634304649156,197.015569697917,16.3610694163072,22.4285924535173,158.638656798969,115.342359195786,15.6855604571574,2014,NA,16.3610694163072,158.638656798969,1.81090421915662,-0.550875090185615,-0.805889193062883,-1.25077722699803,-1.36470903315016,-1.23771345259633,0.833051060619953,0.0309358029650519,"Dry Forest (Burn >15)",77.5502724308697,4.08,19.9333333333333,53.5369390975363
"6","162.2014-08-04",162,2014-08-04,46.82912,-113.94309,0.016,2.903,21.804,6701,43.9781643342624,7.46132488392902,1240.1766894124,6,6,545960.24628064,198.887699368609,-136.149587238155,274.648595504204,17.3786255692149,31.4199419921577,158.715043356589,115.526199438256,11.6583409137967,2014,NA,17.3786255692149,158.715043356589,1.2698481592359,0.705094602239333,-0.779272705586521,-0.251281138670357,-0.507704956078651,-1.15538953325694,0.836170871840904,-0.412306015173025,"Montane Riparian",39.7175040485392,2.13333333333333,4.08,33.5041707152059
"2","164.2014-08-04",164,2014-08-04,46.83067,-113.94137,0.217,15.336,70.83,6285,23.5155094990284,5.86770517497918,1260.88361018702,2,2,511786.144323591,186.907360922247,280.489745986028,267.487908089358,18.5319243532896,35.3001492877092,158.756823187843,115.660046750588,12.4619457401996,2014,280.489745986028,18.5319243532896,158.756823187843,0.224781764761301,-0.2242961189692,-0.716946358170246,-0.870749771768042,-0.944374988590075,-1.06208355126953,0.837877260902221,-0.32386006369601,"Dry Forest (Burn >15)",126.577529572587,1.12,24.6133333333333,100.844196239254
"2","165.2014-08-04",165,2014-08-04,46.82622,-113.94515,0,18.311,38.766,6324,45,4.55826084134953,1253.09094374335,2,2,464028.122079607,162.694446753089,-135.717089954818,202.15785214322,15.6119822600349,20.1453615830732,158.81656261138,115.24517077765,19.7749685617113,2014,NA,15.6119822600349,158.81656261138,1.32203523483956,-0.98795724011362,-0.740401725646343,-1.73645201600293,-1.82690882223586,-1.29831727328468,0.84031716302231,0.481022187343888,"Dry Forest (Burn >15)",94.7978302293088,2.86666666666667,25.6933333333333,66.2378302293088
"1","17.2015-07-23",17,2015-07-23,46.46541,-113.84467,0,0.126,52.378,7202,35,6.14522622865916,2015.02053475404,1,1,490812.436235346,175.351727697957,-364.736634665072,291.88964861146,23.9707836834978,42.0507363729601,182.387106621354,136.402014211652,19.9806475617775,2015,291.88964861146,42.0507363729601,136.402014211652,0.8113163653236,-0.0624472846571811,1.55295173395029,-1.25093691748277,-1.3655649873812,0.840672162145449,-0.0751470467617469,0.503659526321958,"Mesic Forest (Burn >15)",126.678982023615,11.24,0.173333333333333,115.265648690282
"3","171.2014-08-22",171,2014-08-22,46.764,-113.72813,0,6.999,37.353,7213,24.6275143676775,4.51089301287456,1179.09680296925,3,3,537506.679291035,241.343666965445,210.243668422583,295.230916497354,20.7858823557332,28.5574942589467,178.020985595585,105.858165591336,19.8932473364656,2014,210.243668422583,20.7858823557332,178.020985595585,0.281573951702575,-1.01558191118238,-0.963118786036495,-0.40451763320743,1.03976791656319,-0.879730315767666,1.62467210955371,0.49404012654606,"Grass/Shrub/Open Woodland",224.225651649917,0.853333333333333,9.61333333333333,213.758984983251
"2","172.2014-08-12",172,2014-08-12,46.76244,-113.73286,3.115,10.143,0,7297,21.5713776061105,5.24437172262044,1272.52763232507,2,2,539792.276206376,238.903200460178,229.53212028406,289.425792411017,19.6834567834717,34.2472492788335,178.797706862177,105.913595991538,19.9314799724671,2014,229.53212028406,19.6834567834717,178.797706862177,0.125491280507205,-0.587820944614612,-0.681898686090079,-0.363086973266803,0.950815622521626,-0.968920473607313,1.65639527916047,0.49824806775985,"Dry Forest (Burn >15)",22.6533333333333,8.37333333333333,14.28,0
"3","173.2014-08-22",173,2014-08-22,46.76221,-113.72764,0,12.345,31.002,7416,55,4.87392243314699,1190.6374562662,3,3,466198.628126155,192.522010934109,249.762296277817,291.641503594108,16.3162492770659,25.9921890650873,178.724958499136,105.790402372124,17.1178065343107,2014,249.762296277817,16.3162492770659,178.724958499136,1.83275410435552,-0.803865042451354,-0.928382246759334,-1.69710759034765,-0.739727230582477,-1.24133956159989,1.65342406057973,0.188570952582145,"Grass/Shrub/Open Woodland",126.641940433773,1.53333333333333,21.2933333333333,103.815273767106
"2","174.2014-08-12",174,2014-08-12,46.76221,-113.73434,11.157,3.456,25.604,7181,28.6628754160823,4.92870351834286,1312.7408998172,2,2,582937.809545984,248.800492770671,213.080210259463,300.540628227587,21.0864816982416,39.9867826879269,179.029055874685,105.940127209974,20.9314799724671,2014,213.080210259463,21.0864816982416,179.029055874685,0.487667454975575,-0.771916998640875,-0.560859633121369,0.419005401706178,1.3115609365499,-0.855410757622966,1.66584413073414,0.60830956636099,"Dry Forest (Burn >15)",67.2286014325087,26.0133333333333,4.88,36.3352680991753
"2","175.2014-08-22",175,2014-08-22,46.75914,-113.73231,0.123,37.093,76.279,7186,49.6949688114043,5.43025728887014,1280.46064793634,2,2,503630.964963719,220.638043994687,-587.807259509263,207.98132209333,23.0474510974335,30.6316563112274,179.406053964116,106.031308805551,18.7749685617113,2014,NA,23.0474510974335,179.406053964116,1.56181615121686,-0.479413449709251,-0.65802087767868,-1.01857744013151,0.285070952342164,-0.696761344335276,1.68124164184505,0.370960688742749,"Dry Forest (Burn >15)",401.440688245745,3.85333333333333,52.2933333333333,345.294021579078
"2","176.2015-08-18",176,2015-08-18,46.85037,-113.89031,0,4.146,9.417,6740,45,4.5586005657185,1099.01706937534,2,2,360332.962072613,123.72280440471,273.355036410155,215.036589455117,27.2501132484849,30.7225321833794,160.541120214145,115.594286079615,31.961886281466,2015,215.036589455117,30.7225321833794,115.594286079615,1.32203523483956,-0.987759114629528,-1.20415304464504,-3.61611805987179,-3.24738190882523,-0.0758199305005741,-0.92498484193356,1.82233261490887,"Dry Forest (Burn >15)",69.3888841640858,1.76,5.72,61.9088841640858
"2","179.2015-08-18",179,2015-08-18,46.85001,-113.89094,0,11.302,33.561,6740,42.9499907677453,8.94057851764586,1090.15100893726,2,2,333542.809869825,101.68138500307,297.216136954266,211.238857691377,24.3912916121247,34.1036998197272,160.517069635003,115.603971602291,36.1875088776657,2015,211.238857691377,34.1036998197272,115.603971602291,1.21733739508012,1.56778762352255,-1.23083925111155,-4.10173898376314,-4.05076716958421,0.197728581758204,-0.924589261830624,2.28741097036945,"Dry Forest (Burn >15)",65.5561425205483,2.49333333333333,15.28,47.7828091872149
"1","18.2015-07-23",18,2015-07-23,46.46559,-113.84296,0,0.261,138.182,7380,35.0449506718338,5.45908340488092,2011.36349164411,1,1,521363.354780297,192.353497742264,-56.0137629451629,291.984936360488,23.7976992289393,44.1241941456809,183.180910482508,136.742207851007,16.0878724657555,2015,291.984936360488,44.1241941456809,136.742207851007,0.813612080953895,-0.462602208860232,1.54194429629856,-0.697145166796678,-0.745869349295662,1.00842228576009,-0.0612527181465985,0.0752148655365865,"Mesic Forest (Burn >15)",264.118340011697,0.333333333333333,0.36,263.425006678364
"1","19.2015-07-23",19,2015-07-23,46.46484,-113.844,0,0.242,52.68,7202,36.7451254716046,5.76516399113028,2033.08811030069,1,1,532682.332642805,195.264799713089,-90.8369487041792,294.74985585438,24.6205785984483,40.1959061180371,182.938768800782,136.72678236759,14.7743774038002,2015,294.74985585438,40.1959061180371,136.72678236759,0.900443216125738,-0.284097603774949,1.60733384139865,-0.491967814854464,-0.639755625385257,0.690609783908914,-0.0618827320882263,-0.0693503693874053,"Mesic Forest (Burn >15)",124.226837413394,23.4666666666667,0.333333333333333,100.426837413394
"1","191.2015-08-04",191,2015-08-04,46.50952,-113.85642,0,0.28,27.913,6728,29.6394288790888,6.14789859072896,1820.22621375411,1,1,533277.778246886,194.56905172671,-330.359705537915,-453.763237664917,19.214003649299,24.8061351847154,167.774808876251,124.803417050831,11.7937298420228,2015,NA,24.8061351847154,124.803417050831,0.537541883040432,-0.0608887770048031,0.966634789122898,-0.481174264963733,-0.665114866878454,-0.554477533725752,-0.548861725062541,-0.397404906838463,"Mesic Forest (Burn >15)",337.169948033402,9.69333333333333,0.386666666666667,327.089948033402
"2","192.2015-08-04",192,2015-08-04,46.51348,-113.86186,0,0,19.4,6350,55,7.24233983464422,1880.63769067171,2,2,594524.614470581,217.2256225962,164.774681177683,111.473695183955,21.0806733986377,37.9840903005056,165.160578596749,123.29738687686,1.56857948626663,2015,111.473695183955,37.9840903005056,123.29738687686,1.83275410435552,0.577383661074579,1.1484690048075,0.629037613163576,0.160691981773729,0.511666001361155,-0.610371629189886,-1.52280027841495,"Dry Forest (Burn >15)",102.289047061524,67.2933333333333,0,34.9957137281908
"1","193.2015-08-04",193,2015-08-04,46.50922,-113.85912,0,0.058,63.998,6792,40.5274615044296,6.99895857086163,1839.58805084196,1,1,547334.139130207,203.549818205955,165.256370230724,-116.526690085404,20.5840612971507,17.7113771324635,166.565224152538,124.348461076419,9.72509089702244,2015,NA,17.7113771324635,124.348461076419,1.09361425440712,0.435444974570378,1.02491253104739,-0.226376796586586,-0.337775901620757,-1.12846874586388,-0.5674432241931,-0.625082409189878,"Mesic Forest (Burn >15)",188.870577476114,2.16,0.08,186.630577476114
"3","194.2015-08-03",194,2015-08-03,46.51368,-113.85712,0,0,27.175,6967,55,6.12088912784623,1869.06816670456,3,3,591662.08646954,222.745978974043,203.550961765955,215.628537473917,19.5222388040696,23.3615125550547,167.300128656354,124.166620172661,4.65645195202212,2015,215.628537473917,23.3615125550547,124.166620172661,1.83275410435552,-0.0766405552032358,1.11364556688227,0.577149013128457,0.361902841531991,-0.671352653098984,-0.574870045215614,-1.18294440734471,"Grass/Shrub/Open Woodland",226.565731873392,184.12,0,42.4457318733918
"1","195.2015-08-04",195,2015-08-04,46.51026,-113.85789,0,0,10.549,6728,35,7.08222399979358,1805.45089186942,1,1,538323.32296336,204.929940904243,105.931242158195,-568.264660019928,22.5515414308975,23.6118640693227,167.010374583423,124.407003063485,10.8141456786,2015,NA,23.6118640693227,124.407003063485,0.8113163653236,0.484004939417824,0.922162129233217,-0.389714460323503,-0.287471961859019,-0.651098323342142,-0.565052228266115,-0.505219407870717,"Mesic Forest (Burn >15)",118.958594536491,58.3866666666667,0,60.5719278698241
"1","20.2015-07-21",20,2015-07-21,46.75143,-113.88459,0,3.032,217.102,6775,47.5381151822113,7.28981666210102,1905.32254105349,1,1,653150.220526699,244.794202082466,184.65060554182,222.567762951845,51.4619988918944,50.1351407029627,172.310339722445,110.620058436483,18.6376906717106,2015,222.567762951845,50.1351407029627,110.620058436483,1.45166156649558,0.605071899782319,1.22276863523344,1.69173485956818,1.16553608984789,1.49472928525199,-1.12814429433015,0.355851678444475,"Mesic Forest (Burn >15)",698.961593937783,322.386666666667,4.16,372.414927271116
"2","206.2014-08-26",206,2014-08-26,46.76406,-113.88225,0,0.425,47.405,5882,13.23977599773,6.95557763576078,2047.76556581777,2,2,567584.864740065,175.93053549158,178.181205550274,192.903367385188,58.7799341472547,54.8963350456235,175.041265128201,110.579015360727,17.2941426237327,2014,178.181205550274,58.7799341472547,175.041265128201,-0.300019334961735,0.410145438969974,1.65151193053616,0.140704958145147,-1.34446808605484,2.19412388493081,1.50297314000926,0.207978766841394,"Dry Forest (Burn >15)",129.994655539697,40.0533333333333,0.586666666666667,89.354655539697
"1","207.2014-08-26",207,2014-08-26,46.75041,-113.88361,0,4.457,32.463,6901,44.6870432638225,8.70661314398126,1865.86971944416,1,1,638101.447456484,223.42799591316,186.044890091253,222.610728936469,53.0802390786324,53.3300645607409,172.244005610531,110.694406310208,15.8623687870231,2014,186.044890091253,53.0802390786324,172.244005610531,1.30605194378876,1.43134023513574,1.10401846986895,1.4189480897704,0.386761601600495,1.73299824017147,1.38872631565941,0.0503955927152296,"Mesic Forest (Burn >15)",309.167030531907,237.52,9.76,61.8870305319072
"1","208.2014-08-26",208,2014-08-26,46.76282,-113.88194,0,5.649,69.157,6864,2.07985510409409,6.36738277750988,2060.86319435044,1,1,619402.509253887,211.195688527645,184.323132078589,190.961440856874,57.3261250093473,56.4692946025629,174.947184863685,110.528067526785,7.13763121297691,2014,184.323132078589,57.3261250093473,174.947184863685,-0.869977553230261,0.0671132585502233,1.69093485368063,1.07999534411233,-0.0590924189380214,2.07650554429972,1.49913067512995,-0.909862099585958,"Mesic Forest (Burn >15)",268.31591454755,129.706666666667,7.72,130.889247880883
"1","209.2014-08-26",209,2014-08-26,46.76299,-113.87981,0,31.237,66.066,5882,0,5.04432396131454,2084.98052864431,1,1,651285.73943382,227.040121597776,176.544995325671,193.699577609792,60.8026049695232,63.1148412673332,175.581418342011,110.530156567442,10.9319522129107,2014,176.544995325671,60.8026049695232,175.581418342011,-0.976199677982254,-0.704487757977983,1.7635263013572,1.65793770067008,0.518419571631828,2.35776516324922,1.52503429985172,-0.492253444159473,"Mesic Forest (Burn >15)",250.499439262406,95.2666666666667,41.7333333333333,113.499439262406
"1","21.2015-07-21",21,2015-07-21,46.74842,-113.88261,0.341,10.448,29.368,6758,36.5968398191874,4.32917508858414,1828.70420282,1,1,639330.165832657,229.595829531972,189.659199136845,222.729367176959,54.5899259232921,54.4791811701083,171.971238106848,110.822468097746,20.3247867676664,2015,222.729367176959,54.4791811701083,110.822468097746,0.892869988048945,-1.12155885898512,0.992152928573148,1.44122087674536,0.611572287785163,1.84617764120015,-1.11987739564917,0.541536003049498,"Mesic Forest (Burn >15)",199.937842480693,11,15.24,173.697842480693
"1","210.2014-08-26",210,2014-08-26,46.75955,-113.88116,0,0,7.367,6465,45.3394341419732,7.50457698328558,1975.91999463938,1,1,566540.410536892,240.521929365352,227.413456287378,189.584348076619,55.6232234093196,59.820394074515,174.827065242083,110.406686272482,25.3623093282894,2014,227.413456287378,55.6232234093196,174.827065242083,1.33937077696592,0.730319001504112,1.4352619106359,0.121772299186441,1.0098164935583,1.9387347357178,1.49422470011283,1.09597328530871,"Mesic Forest (Burn >15)",233.774153110586,178.933333333333,0,54.8408197772526
"2","216.2015-08-03",216,2015-08-03,46.71538,-113.74931,0,10.433,0,6974,55.3228630788222,4.49036910181716,1842.80261956738,2,2,467711.201490261,162.980647561777,158.091347925118,231.510759528357,32.3029990644959,37.0922488636742,184.459952592345,107.85710292202,22.4322460771533,2015,231.510759528357,37.0922488636742,107.85710292202,1.84924333101797,-1.0275513493065,1.03458815251496,-1.66968940813761,-1.81647712057781,0.439512850599462,-1.24099006046424,0.773486132892549,"Dry Forest (Burn >15)",17.64,3.22666666666667,14.4133333333333,0
"2","217.2015-08-03",217,2015-08-03,46.71454,-113.74426,0,3.127,370.627,6958,58.9723653007113,5.45211366580687,1885.62817243973,2,2,475835.399201324,161.176927247333,229.015827374041,220.785975916472,30.4625085098383,42.5169948043851,184.884292912705,108.053840658773,21.7057384587999,2015,220.785975916472,42.5169948043851,108.053840658773,2.03563029592388,-0.466666924418337,1.16348999724929,-1.52242333930534,-1.88222072305418,0.878394130992341,-1.23295481685819,0.693525615671431,"Dry Forest (Burn >15)",627.490324010458,30.3733333333333,4.68,592.436990677125
"2","218.2015-08-03",218,2015-08-03,46.71438,-113.7466,0,0.976,205.826,6357,54.1840544971329,5.28972960907096,1886.90201814436,2,2,524665.89682293,184.648353870801,203.449997467906,237.112370787095,38.9356817995548,36.7497414691554,184.682383111058,108.045710259168,14.254374348933,2015,237.112370787095,36.7497414691554,108.045710259168,1.79108222787442,-0.561368461274961,1.16732418152059,-0.637280500638991,-1.02671328704589,0.411802781686864,-1.23328688198468,-0.126582684883267,"Dry Forest (Burn >15)",339.14709986004,12.36,1.37333333333333,325.413766526706
"2","22.2015-07-21",22,2015-07-21,46.75237,-113.88403,0,17.318,39.683,6814,43.7288093081513,8.13973650464568,1944.06875443304,2,2,656031.074868578,235.206270157977,182.523850594429,215.483436215033,51.2851630985839,50.0121331217639,172.778059400455,110.550711542587,18,2015,215.483436215033,50.0121331217639,110.550711542587,1.25711312753154,1.10074072904934,1.33939196047061,1.74395565833446,0.816066618352683,1.48477753353411,-1.13097658870834,0.285666487472039,"Dry Forest (Burn >15)",203.368878046931,65.4666666666667,23.8666666666667,114.035544713597
NA,"220.2015-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11311.1160209281,141.896213333333,8.96,11160.2598075948
"3","221.2015-08-28",221,2015-08-28,46.64315,-113.76135,0,0,0.163,7410,61.5990979342005,6.04924767108703,1836.96078210498,3,3,459165.412797741,142.538920601356,106.503843285914,157.415663703821,32.6659841329588,45.0063178053519,189.87683515168,118.628447110882,25.5198841373999,2015,157.415663703821,45.0063178053519,118.628447110882,2.16978248803351,-0.118421479969621,1.01700464045182,-1.82459759114561,-2.56155536827181,1.07978923371536,-0.801062388475614,1.1133162049412,"Grass/Shrub/Open Woodland",10.3687703532619,10.1066666666667,0,0.262103686595262
"1","222.2015-08-28",222,2015-08-28,46.64297,-113.76458,0,0,18.249,7286,30.812221921403,6.14989656781982,1805.32183440754,1,1,557443.149532312,232.720142220243,150.208244044544,194.499141564454,44.0528052177804,44.3096037501331,190.019240477505,118.573002117623,14.9034756438221,2015,194.499141564454,44.3096037501331,118.573002117623,0.59743863671512,-0.0597235671627012,0.921773675522802,-0.0431323366844019,0.725450015803576,1.02342258355992,-0.803326895707019,-0.0551416236238327,"Mesic Forest (Burn >15)",138.638811872637,106.453333333333,0,32.1854785393038
"1","223.2015-08-28",223,2015-08-28,46.64416,-113.76387,2.948,0.058,7.652,7466,40.7702994639625,5.45260462747946,1778.05880816818,1,1,532105.764334839,227.189676452511,39.9603559239772,214.956028921129,38.6297802973918,46.780600367151,189.675798130433,118.436353297121,19.0604592950215,2015,214.956028921129,46.780600367151,118.436353297121,1.10601644722395,-0.466380598125803,0.839713920549691,-0.50241917893338,0.523870680010078,1.22333501650626,-0.808907963067741,0.402382226687614,"Mesic Forest (Burn >15)",55.0094243261089,43.08,0.08,11.8494243261089
"6","224.2015-08-28",224,2015-08-28,46.64323,-113.76298,0,0,215.283,7466,55,4.71848249142281,1800.78468385049,6,6,460066.172020704,155.624312947426,143.262260872556,178.799516417336,37.6960996784003,44.6890200098745,189.915439568229,118.584709512268,22.3831974053103,2015,178.799516417336,44.6890200098745,118.584709512268,1.83275410435552,-0.894516807569673,0.908117177534692,-1.8082696687528,-2.08460734825006,1.0541187112122,-0.802848737477092,0.768087762565111,"Montane Riparian",663.774857054767,73.48,0,590.294857054767
"1","231.2015-08-19",231,2015-08-19,46.32373,-113.89344,0,0,30.478,6459,47.3278710901446,6.39599647448482,2385.61774707558,1,1,675470.565769395,234.2942615412,157.799216943884,176.643227648228,57.2520419806806,68.9064374724237,191.106640393819,143.029784657838,11.5192929794889,2015,176.643227648228,68.9064374724237,143.029784657838,1.44092400399331,0.0838006177229529,2.66842278143521,2.09633228761878,0.782824917033329,3.0133940947852,0.195547081263675,-0.42760983920034,"Mesic Forest (Burn >15)",423.677004254726,374.293333333333,0.346666666666667,49.0370042547261
"1","232.2015-08-19",232,2015-08-19,46.32465,-113.88433,0,3.003,64.602,7364,35.6105961112229,6.39798793309685,2438.08775354829,1,1,666318.561811512,219.705857376267,148.592037633307,225.42823013139,61.8807267518642,76.0253556878433,191.591822662346,143.919067879214,10.4314205137334,2015,225.42823013139,76.0253556878433,143.919067879214,0.842500660889057,0.0849620260221182,2.82635374026519,1.93043533474436,0.251093785270095,3.58933995023037,0.231867552549219,-0.547342713068305,"Mesic Forest (Burn >15)",329.557678332743,210.32,15.9733333333333,103.26434499941
"1","233.2015-08-19",233,2015-08-19,46.32622,-113.88708,0,9.297,31.003,7421,61.4492945162802,4.93024721649361,2416.62911692062,1,1,464250.826566546,135.541088188687,216.473270844138,231.889694184187,60.3699193665937,74.337104507969,190.938548292638,143.327467838918,27.6472089036886,2015,231.889694184187,74.337104507969,143.327467838918,2.16213174480853,-0.77101672191262,2.76176478200855,-1.73241508639225,-2.81661858880021,3.45275441285295,0.20770518024804,1.34745275673026,"Mesic Forest (Burn >15)",97.2631506244394,23.5066666666667,14.6533333333333,59.1031506244394
"1","234.2015-08-19",234,2015-08-19,46.3257,-113.89254,23.264,0.264,58.447,6708,53.8587941161756,4.81795006978298,2396.64846935884,1,1,449482.106418995,131.665657651646,185.095094391174,-203.881190324827,53.9450734238241,71.1017917678528,190.614577785945,142.765701820046,29.0099904724217,2015,NA,71.1017917678528,142.765701820046,1.77447056646834,-0.836507833490192,2.70162446490917,-2.00012538040096,-2.95787372830918,3.19100608152602,0.184761301327134,1.49744253845103,"Mesic Forest (Burn >15)",226.073827368928,113.373333333333,1.28,111.420494035595
"1","235.2015-08-19",235,2015-08-19,46.32475,-113.89033,1.3,2.479,32.76,6688,32.5361860778537,5.58458688639485,2415.20520675962,1,1,670866.374274751,233.725682054933,155.207332748387,232.997977512731,59.4235271496737,71.3614801986777,191.09423275231,143.222175026416,8.7943209999338,2015,232.997977512731,71.3614801986777,143.222175026416,0.685484739221977,-0.389409231549935,2.75747891447905,2.01287282421307,0.762100826151844,3.21201580110908,0.203404767869671,-0.727524338916282,"Mesic Forest (Burn >15)",169.678567843694,92.7866666666666,14.44,62.4519011770273
"1","237.2014-08-29",237,2014-08-29,46.2986,-113.8753,0,0,36.737,5284,36.3375281132429,5.22956584120833,2533.93195221291,1,1,593349.258217623,194.004015758484,221.42888798337,173.417380063426,50.616405598811,54.1596677079613,200.360500930347,150.930506451249,10.0675755466456,2014,221.42888798337,50.616405598811,200.360500930347,0.879626449917724,-0.596455657605704,3.11483790885905,0.607732113099876,-0.685709800462356,1.53366533055375,2.5370717880208,-0.587388035404462,"Mesic Forest (Burn >15)",77.5280614075691,3.29333333333333,4.2,70.0347280742358
"1","238.2014-08-29",238,2014-08-29,46.3009,-113.87283,1.09,0,55.238,5074,34.9543032464729,5.69510970578184,2530.22656707709,1,1,591277.580170952,187.306810272639,187.313014258386,-366.59549666564,57.2620823982001,56.3322018299877,199.983508976312,150.942047354004,12.0289895876679,2014,187.313014258386,57.2620823982001,199.983508976312,0.808982545893407,-0.324952898434073,3.10368496517418,0.570179127233479,-0.92981550334652,2.07132426881011,2.52167452749425,-0.371511866672232,"Mesic Forest (Burn >15)",116.816860091657,2.10666666666667,26.4133333333333,88.2968600916572
"1","239.2014-08-29",239,2014-08-29,46.29751,-113.87439,0,1.229,98.948,5879,36.0601215044067,4.96005036654951,2538.62616113106,1,1,677745.291237581,210.077878563908,175.698771643811,226.676207475043,55.5778016556186,58.2936282760379,200.87829402408,151.411744690507,20.3238422867791,2014,175.698771643811,55.5778016556186,200.87829402408,0.865458770951616,-0.753635679892882,3.12896714125733,2.13756588252702,-0.0998353508169311,1.93505995396031,2.55821970663743,0.541432052067642,"Mesic Forest (Burn >15)",270.37848210136,77.4933333333333,4.25333333333333,188.631815434693
"1","24.2015-07-21",24,2015-07-21,46.74804,-113.88482,0,27.268,97.269,7298,29.4774747284337,5.54603399504039,1796.98340629453,1,1,554594.753310618,238.463823139382,191.459773955631,224.66869972862,53.5221367606043,54.7469364856075,171.418997916018,110.834631182306,23.059752649069,2015,224.66869972862,54.7469364856075,110.834631182306,0.529270578966833,-0.411893077162139,0.896675604538069,-0.0947647721523792,0.934800807095878,1.86784000050373,-1.1193806259442,0.842550446579654,"Mesic Forest (Burn >15)",291.263682365942,33.24,38.2133333333333,219.810349032609
"1","240.2014-08-29",240,2014-08-29,46.29958,-113.87552,0.173,0.182,19.376,5284,30.4042214185945,5.11176957091857,2510.26621643442,1,1,547361.350605647,164.067178016108,259.230661062517,-120.500789931706,49.9012361672013,53.3042087415737,200.104824529189,150.737577957353,19.4610012593123,2014,259.230661062517,49.9012361672013,200.104824529189,0.576601281159495,-0.665153829437691,3.04360574034659,-0.22588353840188,-1.77687429208166,1.47580557467335,2.52662934722869,0.446466475530106,"Mesic Forest (Burn >15)",45.5724059106129,1.61333333333333,12.9866666666667,30.9724059106129
"3","244.2014-07-24",244,2014-07-24,46.53373,-113.84006,0,7.782,52.555,7054,25,6.44594471834053,1955.1858543214,3,3,649474.271045949,238.187036637222,171.531033360129,222.28876867758,27.4752747624435,35.9708008285721,173.286076326431,124.647468940303,13.1377501304443,2014,171.531033360129,27.4752747624435,173.286076326431,0.300597495807641,0.112930173613516,1.372853634345,1.62510149483372,0.924712246456452,-0.338534629076641,1.4312869966715,-0.249480019744454,"Grass/Shrub/Open Woodland",118.881919399757,7.96,10.7333333333333,100.188586066424
"3","245.2014-07-24",245,2014-07-24,46.5352,-113.83706,0,1.247,51.215,7325,32.5148264671242,6.18277618197793,1964.72520981449,3,3,578177.25424562,211.431539431201,147.29919371867,247.291425226592,24.7996443657694,35.0893270950352,173.603803241634,124.606915024573,6.06852002753294,2014,147.29919371867,24.7996443657694,173.603803241634,0.684393863597468,-0.0405483472881937,1.40156641067041,0.332711555904213,-0.0504959154097732,-0.55500266411176,1.44426373009331,-1.02753007882716,"Grass/Shrub/Open Woodland",254.818302668808,156.293333333333,1.72,96.8049693354749
"3","246.2014-07-24",246,2014-07-24,46.53429,-113.83549,0,0.126,70.577,7325,34.4653053182149,5.4024724347367,1970.34272248456,3,3,566340.955542255,216.205797917534,170.383090177516,284.638435621497,26.7881528574658,33.9926939256024,173.424460994798,124.557874406767,10.3820150894882,2014,170.383090177516,26.7881528574658,173.424460994798,0.784008498981851,-0.49561743205004,1.41847472118653,0.118156809508092,0.123520504725489,-0.394125240091154,1.43693896024507,-0.552780348099753,"Grass/Shrub/Open Woodland",213.576693190871,59.04,0.173333333333333,154.363359857538
